OF,EqRatio,Tc,Cstar,Isp,AeAt,CF,T,mdot,mdotO,mdotF
1.5,2.659509,1796.8,1587.5,1868,1.6592,1.1767,417.369883457818,0.223430069523306,0.134058041713984,0.0893720278093224
1.6,2.49329,1987.54,1643.1,1933.5,1.6737,1.1767,417.369883457818,0.215869536466587,0.132842791671746,0.083026744794841
1.7,2.346626,2166.43,1689,1987.6,1.6869,1.1768,417.405352981355,0.210003099685168,0.132224173875846,0.0777789258093214
1.8,2.216257,2331.93,1726.1,2031.5,1.6986,1.177,417.476292028428,0.205489389588233,0.13210032187815,0.0733890677100831
1.9,2.099612,2482.43,1755.4,2066.3,1.7089,1.1771,417.511761551965,0.202059493772501,0.132383806264742,0.069675687507759
2,1.994632,2616.87,1777.8,2092.8,1.7179,1.1772,417.547231075502,0.19951357597494,0.13300905064996,0.06650452532498
2.1,1.899649,2735.11,1794.1,2112.2,1.7256,1.1773,417.582700599039,0.19770092824717,0.133926435264212,0.0637744929829582
2.2,1.813302,2837.7,1805.2,2125.5,1.7323,1.1774,417.618170122576,0.196485284383031,0.135083633013334,0.0614016513696973
2.3,1.734462,2925.6,1812,2133.7,1.7379,1.1775,417.653639646112,0.195747922388658,0.136430370149671,0.0593175522389873
2.4,1.662193,2999.91,1815.2,2137.6,1.7428,1.1776,417.689109169649,0.195402840110318,0.137931416548459,0.0574714235618581
2.5,1.595705,3061.82,1815.4,2137.9,1.7468,1.1777,417.724578693186,0.195381312861214,0.139558080615153,0.0558232322460612
2.6,1.534332,3112.62,1813.1,2135.4,1.7503,1.1778,417.760048216723,0.195629162963018,0.141287728806624,0.0543414341563939
2.7,1.477505,3153.64,1808.8,2130.4,1.7532,1.1778,417.760048216723,0.196094225656926,0.14309578629019,0.0529984393667368
2.8,1.424737,3186.29,1803,2123.7,1.7557,1.1779,417.79551774026,0.196725033482112,0.144955287828925,0.0517697456531875
2.9,1.375608,3211.9,1796.1,2115.6,1.7577,1.1779,417.79551774026,0.197480783568982,0.146844685217961,0.050636098351021
3,1.329754,3231.67,1788.3,2106.5,1.7594,1.1779,417.79551774026,0.198342132398506,0.14875659929888,0.0495855330996265
3.1,1.286859,3246.68,1779.9,2096.7,1.7609,1.178,417.830987263797,0.199278181565396,0.150673747037251,0.0486044345281454
3.2,1.246645,3257.79,1771.2,2086.4,1.7621,1.178,417.830987263797,0.200257020871866,0.152576777807136,0.0476802430647299
3.3,1.208868,3265.74,1762.2,2075.9,1.7632,1.178,417.830987263797,0.201279784001957,0.154470531908479,0.0468092520934783
3.4,1.173313,3271.1,1753.1,2065.2,1.7641,1.178,417.830987263797,0.202324588082966,0.156341727155019,0.0459828609279469
3.5,1.13979,3274.36,1744,2054.5,1.7648,1.178,417.830987263797,0.203380295509317,0.158184674285024,0.0451956212242926
3.6,1.108129,3275.88,1734.9,2043.8,1.7655,1.1781,417.866456787333,0.204447077853622,0.160002060928921,0.0444450169247004
3.7,1.078179,3275.96,1725.9,2033.2,1.766,1.1781,417.866456787333,0.205513202021118,0.161786988825136,0.0437262131959826
3.8,1.049806,3274.86,1717,2022.7,1.7665,1.1781,417.866456787333,0.206578471385118,0.163541289846552,0.0430371815385663
3.9,1.022888,3272.75,1708.2,2012.4,1.7669,1.1781,417.866456787333,0.207642685498331,0.165266627233365,0.0423760582649654
4,0.997316,3269.8,1699.5,2002.2,1.7673,1.1781,417.866456787333,0.208705640110767,0.166964512088614,0.0417411280221534
