OF,EqRatio,Tc,Cstar,Isp,AeAt,CF,T,mdot,mdotO,mdotF
1.5,2.659509,1797.29,1587.7,2236.7,3.4901,1.4088,2331.90835540501,1.04254231386187,0.625525388317123,0.417016925544748
1.6,2.49329,1988.67,1643.5,2320.3,3.5498,1.4118,2336.87408870017,1.00714598826802,0.619782146626474,0.387363841641546
1.7,2.346626,2169.71,1690.1,2390.8,3.6066,1.4146,2341.50877310898,0.979376623701848,0.616644540849311,0.362732082852536
1.8,2.216257,2339.65,1728.6,2449.7,3.6595,1.4172,2345.81240863145,0.957563595810767,0.615576597306922,0.341986998503846
1.9,2.099612,2497.48,1759.9,2498.4,3.7077,1.4196,2349.78499526757,0.940533230137219,0.616211426641627,0.324321803495593
2,1.994632,2642.21,1784.9,2537.7,3.7511,1.4218,2353.42653301735,0.927359757811918,0.618239838541279,0.309119919270639
2.1,1.899649,2773.16,1804.2,2568.6,3.7896,1.4237,2356.57149743762,0.917439547565953,0.621491306415646,0.295948241150307
2.2,1.813302,2890.08,1818.5,2592.1,3.8236,1.4254,2359.38541297154,0.910225148044263,0.625779789280431,0.284445358763832
2.3,1.734462,2993.1,1828.5,2609,3.8534,1.4269,2361.86827961912,0.905247159813231,0.630929838657706,0.274317321155525
2.4,1.662193,3082.6,1834.7,2620.2,3.8793,1.4281,2363.85457293718,0.902188058929794,0.636838629832795,0.265349429096998
2.5,1.595705,3159.16,1837.6,2626.4,3.9016,1.4293,2365.84086625524,0.900764274988296,0.643403053563069,0.257361221425227
2.6,1.534332,3223.52,1837.7,2628.3,3.9207,1.4302,2367.33058624379,0.900715259138321,0.650516576044343,0.250198683093978
2.7,1.477505,3276.65,1835.5,2626.6,3.9369,1.431,2368.65478178916,0.90179484157913,0.658066506017203,0.243728335561927
2.8,1.424737,3319.69,1831.4,2622,3.9505,1.4317,2369.81345289137,0.903813711760671,0.665967998139442,0.237845713621229
2.9,1.375608,3353.93,1825.7,2614.9,3.962,1.4323,2370.8065995504,0.906635499654101,0.674164858717152,0.232470640936949
3,1.329754,3380.65,1818.9,2606.1,3.9716,1.4328,2371.63422176626,0.910024977579027,0.68251873318427,0.227506244394757
3.1,1.286859,3401.08,1811.2,2595.8,3.9796,1.4332,2372.29631953894,0.913893789597224,0.690992865305218,0.222900924292006
3.2,1.246645,3416.33,1803,2584.5,3.9863,1.4335,2372.79289286846,0.918050156249857,0.699466785714177,0.21858337053568
3.3,1.208868,3427.34,1794.3,2572.6,3.9918,1.4338,2373.28946619797,0.922501494576432,0.707966263279588,0.214535231296845
3.4,1.173313,3434.89,1785.3,2560.2,3.9965,1.434,2373.62051508432,0.927151981021953,0.716435621698782,0.210716359323171
3.5,1.13979,3439.6,1776.3,2547.5,4.0004,1.4342,2373.95156397066,0.93184959281568,0.724771905523307,0.207077687292373
3.6,1.108129,3442.01,1767.1,2534.7,4.0037,1.4344,2374.28261285701,0.936701053544504,0.733070389730481,0.203630663814023
3.7,1.078179,3442.52,1758,2521.9,4.0064,1.4345,2374.44813730018,0.941549733628266,0.741220003069061,0.200329730559206
3.8,1.049806,3441.47,1748.9,2509.1,4.0087,1.4346,2374.61366174335,0.946448871701351,0.749272023430236,0.197176848271115
3.9,1.022888,3439.11,1740,2496.4,4.0106,1.4347,2374.77918618652,0.95128990328649,0.75714910669741,0.19414079658908
4,0.997316,3435.67,1731.1,2483.8,4.0122,1.4348,2374.94471062969,0.956180712678928,0.764944570143143,0.191236142535786
