OF,EqRatio,Tc,Cstar,Isp,AeAt,CF,T,mdot,mdotO,mdotF
1.5,2.659509,1797.04,1587.6,2097,2.49,1.3209,1275.40721574989,0.608187989314555,0.364912793588733,0.243275195725822
1.6,2.49329,1988.25,1643.4,2173.5,2.5237,1.3225,1276.95211055283,0.587537575657653,0.361561585020094,0.225975990637559
1.7,2.346626,2168.5,1689.7,2237.3,2.5551,1.3241,1278.49700535577,0.571438274152682,0.359794468910948,0.211643805241734
1.8,2.216257,2336.78,1727.6,2290.1,2.5837,1.3255,1279.84878830834,0.558902090666698,0.359294201142877,0.199607889523821
1.9,2.099612,2491.78,1758.2,2332.9,2.6093,1.3269,1281.20057126091,0.549174867384704,0.359804223458944,0.18937064392576
2,1.994632,2632.43,1782.1,2366.7,2.632,1.328,1282.26268643793,0.541809804071482,0.361206536047654,0.180603268023827
2.1,1.899649,2758.18,1800.2,2392.6,2.6519,1.3291,1283.32480161494,0.53636221077424,0.36334214278255,0.17302006799169
2.2,1.813302,2869.08,1813.2,2411.5,2.6692,1.33,1284.1938049416,0.532516684224458,0.366105220404315,0.166411463820143
2.3,1.734462,2965.57,1821.8,2424.4,2.6842,1.3308,1284.96625234307,0.530002882772965,0.369395948599339,0.160606934173626
2.4,1.662193,3048.37,1826.7,2432.1,2.6971,1.3315,1285.64214381935,0.52858118565489,0.37311613105051,0.155465054604379
2.5,1.595705,3118.33,1828.3,2435.5,2.7081,1.3321,1286.22147937045,0.528118608453638,0.377227577466885,0.150891030986754
2.6,1.534332,3176.48,1827.4,2435.1,2.7175,1.3326,1286.70425899637,0.528378708457802,0.381606844997301,0.146771863460501
2.7,1.477505,3223.97,1824.2,2431.6,2.7254,1.333,1287.0904826971,0.529305587016658,0.386250022958102,0.143055564058556
2.8,1.424737,3262.11,1819.3,2425.7,2.732,1.3333,1287.38015047266,0.530731188828553,0.39106508650525,0.139666102323304
2.9,1.375608,3292.23,1813,2417.9,2.7376,1.3336,1287.66981824821,0.532575428480853,0.396017626306276,0.136557802174578
3,1.329754,3315.6,1805.7,2408.6,2.7423,1.3339,1287.95948602376,0.534728499659848,0.401046374744886,0.133682124914962
3.1,1.286859,3333.41,1797.7,2398.3,2.7462,1.3341,1288.15259787412,0.537108111384429,0.406106132997983,0.131001978386446
3.2,1.246645,3346.65,1789.2,2387.3,2.7495,1.3343,1288.34570972449,0.539659765166436,0.411169344888713,0.128490420277723
3.3,1.208868,3356.16,1780.4,2375.7,2.7522,1.3344,1288.44226564967,0.542327146616371,0.416204554380006,0.126122592236365
3.4,1.173313,3362.63,1771.3,2363.9,2.7546,1.3345,1288.53882157486,0.545113335875226,0.421223941358129,0.123889394517097
3.5,1.13979,3366.62,1762.2,2352,2.7565,1.3347,1288.73193342523,0.547928300894216,0.426166456251057,0.121761844643159
3.6,1.108129,3368.58,1753.1,2339.9,2.7582,1.3347,1288.73193342523,0.550772489781408,0.431039339828928,0.11973314995248
3.7,1.078179,3368.87,1744,2327.9,2.7596,1.3348,1288.82848935041,0.553646359997584,0.435849262125758,0.117797097871826
3.8,1.049806,3367.77,1735,2316,2.7608,1.3349,1288.92504527559,0.556518300769906,0.440576988109509,0.115941312660397
3.9,1.022888,3365.51,1726.1,2304.3,2.7618,1.3349,1288.92504527559,0.559387782767967,0.445227010774504,0.114160771993463
4,0.997316,3362.29,1717.4,2292.7,2.7626,1.335,1289.02160120078,0.562221527795381,0.449777222236305,0.112444305559076
