OF,EqRatio,Tc,Cstar,Isp,AeAt,CF,T,mdot,mdotO,mdotF
1.5,2.659509,1797.11,1587.6,2150.6,2.8074,1.3546,1588.22082593749,0.738513987024817,0.44310839221489,0.295405594809927
1.6,2.49329,1988.41,1643.5,2229.7,2.849,1.3567,1590.68300202967,0.713395075023182,0.439012353860419,0.274382721162762
1.7,2.346626,2168.97,1689.8,2296.1,2.8881,1.3587,1593.02793164127,0.693848269499703,0.436867428944258,0.256980840555446
1.8,2.216257,2337.89,1728,2351.1,2.924,1.3606,1595.25561477229,0.67850972557905,0.436184823586532,0.242324901992518
1.9,2.099612,2493.98,1758.9,2396.1,2.9564,1.3623,1597.24880494216,0.666589803741315,0.436731250727068,0.229858553014247
2,1.994632,2636.17,1783.2,2431.9,2.9852,1.3638,1599.00750215086,0.657506059780506,0.438337373187004,0.219168686593502
2.1,1.899649,2763.87,1801.7,2459.6,3.0106,1.3652,1600.64895287898,0.650754734861852,0.440833852648351,0.209920882213501
2.2,1.813302,2876.98,1815.2,2480.2,3.0328,1.3663,1601.93866416536,0.645914943697994,0.444066523792371,0.201848419905623
2.3,1.734462,2975.86,1824.3,2494.5,3.0521,1.3674,1603.22837545174,0.642692981308227,0.447937532426946,0.194755448881281
2.4,1.662193,3061.07,1829.6,2503.4,3.0687,1.3682,1604.16634729638,0.640831223109204,0.452351451606497,0.188479771502707
2.5,1.595705,3133.38,1831.8,2507.7,3.083,1.369,1605.10431914102,0.640061581941587,0.457186844243991,0.182874737697596
2.6,1.534332,3193.72,1831.2,2508.1,3.0952,1.3697,1605.92504450508,0.640271300677479,0.462418161600401,0.177853139077077
2.7,1.477505,3243.19,1828.3,2505.2,3.1055,1.3702,1606.51127690798,0.641286881693704,0.467966102857568,0.173320778836136
2.8,1.424737,3283.03,1823.7,2499.7,3.1141,1.3707,1607.09750931088,0.642904428250589,0.473719052395171,0.169185375855418
2.9,1.375608,3314.56,1817.6,2492.1,3.1214,1.3711,1607.5664952332,0.645062063050506,0.479661534063197,0.165400528987309
3,1.329754,3339.08,1810.5,2482.9,3.1275,1.3714,1607.91823467494,0.647591718199723,0.485693788649792,0.161897929549931
3.1,1.286859,3357.79,1802.6,2472.6,3.1325,1.3717,1608.26997411668,0.650429826806057,0.491788405633848,0.158641421172209
3.2,1.246645,3371.71,1794.2,2461.4,3.1368,1.3719,1608.50446707784,0.653474978152156,0.497885697639738,0.155589280512418
3.3,1.208868,3381.73,1785.4,2449.7,3.1404,1.3721,1608.738960039,0.656695869721406,0.503975900018754,0.152719969702653
3.4,1.173313,3388.56,1776.4,2437.7,3.1434,1.3723,1608.97345300016,0.660022971065413,0.510017750368728,0.150005220696685
3.5,1.13979,3392.8,1767.3,2425.4,3.1459,1.3724,1609.09069948074,0.66342149369128,0.515994495093218,0.147426998598062
3.6,1.108129,3394.91,1758.2,2413.1,3.148,1.3725,1609.20794596132,0.666855196109998,0.52188667521652,0.144968520893478
3.7,1.078179,3395.27,1749.1,2400.8,3.1498,1.3726,1609.3251924419,0.670324627408724,0.527702366257932,0.142622261150792
3.8,1.049806,3394.18,1740,2388.5,3.1514,1.3727,1609.44243892248,0.673830348161264,0.533449025627667,0.140381322533597
3.9,1.022888,3391.89,1731.1,2376.4,3.1526,1.3728,1609.55968540306,0.677294671480907,0.539071269137865,0.138223402343042
4,0.997316,3388.59,1722.3,2364.4,3.1537,1.3728,1609.55968540306,0.680755272484816,0.544604217987853,0.136151054496963
